,source,title,cve_id,cwe_id,href,package,score,severity,date_published,version,refs,commit,commits,repo,sha_list,dates,ext_files,n_files,parents,messages,lang,n_lang
259,cvedetails,XSS,CVE-2013-2022,CWE-79,https://www.cvedetails.com/cve/CVE-2013-2022/,,4.3,,8/17/13,,"['https://marc.info/?l=oss-security&m=136570964825921&w=2', 'https://marc.info/?l=oss-security&m=136726705917858&w=2', 'https://marc.info/?l=oss-security&m=136773622321563&w=2', 'http://www.jplayer.org/2.3.0/release-notes/', 'http://seclists.org/fulldisclosure/2013/Apr/192', 'https://www.openwall.com/lists/oss-security/2013/06/27/7', 'https://www.openwall.com/lists/oss-security/2013/07/04/5']",['https://github.com/happyworm/jPlayer/commit/c5fe17bb4459164bd59153b57248cf94b8867373'],1,happyworm/jPlayer,['c5fe17bb4459164bd59153b57248cf94b8867373'],"['04/12/2013, 14:59:53']","{'swf', 'js', 'as'}",3,[['55a51966eb97d2c9b18209120345123f2b0eebeb']],['Security Fox of Flash SWF that had enabled Cross Site Scripting (XSS)'],"{'js', 'swf', 'as'}",3
260,cvedetails,XSS,CVE-2013-1942,CWE-79,https://www.cvedetails.com/cve/CVE-2013-1942/,,4.3,,8/15/13,,"['https://marc.info/?l=oss-security&m=136773622321563&w=2', 'http://www.securityfocus.com/bid/59030', 'http://www.jplayer.org/2.3.0/release-notes/', 'http://seclists.org/fulldisclosure/2013/Apr/192', 'https://marc.info/?l=oss-security&m=136570964825921&w=2', 'https://owncloud.org/about/security/advisories/oC-SA-2013-014/', 'https://marc.info/?l=oss-security&m=136726705917858&w=2']",['https://github.com/happyworm/jPlayer/commit/e8ca190f7f972a6a421cb95f09e138720e40ed6d'],1,happyworm/jPlayer,['e8ca190f7f972a6a421cb95f09e138720e40ed6d'],"['03/21/2013, 17:12:38']","{'swf', 'js', 'as'}",3,[['858966b77b96f8295208989b91dd630ea785b79b']],['Security Fix of Flash SWF that had enabled cookie theft'],"{'js', 'swf', 'as'}",3
261,cvedetails,XSS,CVE-2013-0256,CWE-79,https://www.cvedetails.com/cve/CVE-2013-0256/,,4.3,,3/1/13,,"['https://secunia.com/advisories/52774', 'http://lists.opensuse.org/opensuse-updates/2013-02/msg00048.html', 'http://lists.opensuse.org/opensuse-security-announce/2013-04/msg00015.html', 'https://rhn.redhat.com/errata/RHSA-2013-0728.html', 'https://rhn.redhat.com/errata/RHSA-2013-0686.html', 'http://blog.segment7.net/2013/02/06/rdoc-xss-vulnerability-cve-2013-0256-releases-3-9-5-3-12-1-4-0-0-rc-2', 'https://rhn.redhat.com/errata/RHSA-2013-0548.html', 'https://rhn.redhat.com/errata/RHSA-2013-0701.html', 'https://www.ubuntu.com/usn/USN-1733-1', 'https://bugzilla.redhat.com/show_bug.cgi?id=907820', 'https://www.ruby-lang.org/en/news/2013/02/06/rdoc-xss-cve-2013-0256/']",['https://github.com/rdoc/rdoc/commit/ffa87887ee0517793df7541629a470e331f9fe60'],1,rdoc/rdoc,['ffa87887ee0517793df7541629a470e331f9fe60'],"['02/06/2013, 03:57:58']","{'js', 'txt', 'rb', 'Rakefile', 'rdoc'}",5,[['67db3ed22843a3a4b31580957e78ceb744552d92']],"['Fix CVE-2013-0256, an XSS exploit in RDoc\n\nSee CVE-2013-0256 for details on the exploit including a patch you can\napply to generated RDoc output.']","{'js', 'Rakefile', 'rb', 'txt', 'rdoc'}",5
262,cvedetails,XSS,CVE-2012-5666,CWE-79,https://www.cvedetails.com/cve/CVE-2012-5666/,,4.3,,1/2/13,,"['https://owncloud.org/changelog/', 'https://secunia.com/advisories/51614', 'https://www.openwall.com/lists/oss-security/2012/12/22/2', 'http://www.securityfocus.com/bid/57030', 'https://www.openwall.com/lists/oss-security/2012/12/22/5']","['https://github.com/owncloud/core/commit/b24c929cc0', 'https://github.com/owncloud/apps/commit/eafa9b2']",2,owncloud/apps,"['b24c929cc0', 'eafa9b2']","['12/16/2012, 10:09:17']",{'js'},1,[['1b9eb858173e96c61adefb93f015661e5da43242']],['Encode the URI properly'],{'js'},1
263,cvedetails,XSS,CVE-2011-4969,CWE-79,https://www.cvedetails.com/cve/CVE-2011-4969/,,4.3,,3/8/13,,"['https://h20566.www2.hpe.com/portal/site/hpsc/public/kb/docDisplay?docId=emr_na-c05158380', 'https://h20566.www2.hpe.com/portal/site/hpsc/public/kb/docDisplay?docId=emr_na-c05232730', 'https://security.netapp.com/advisory/ntap-20190416-0007/', 'http://www.securitytracker.com/id/1036620', 'https://www.ubuntu.com/usn/USN-1722-1', 'https://h20566.www2.hpe.com/portal/site/hpsc/public/kb/docDisplay?docId=emr_na-c05111017', 'https://www.openwall.com/lists/oss-security/2013/01/31/3', 'http://www.securityfocus.com/bid/58458', 'https://bugs.jquery.com/ticket/9521', 'https://blog.jquery.com/2011/09/01/jquery-1-6-3-released/', 'http://blog.mindedsecurity.com/2011/07/jquery-is-sink.html']",['https://github.com/jquery/jquery/commit/db9e023e62c1ff5d8f21ed9868ab6878da2005e9'],1,jquery/jquery,['db9e023e62c1ff5d8f21ed9868ab6878da2005e9'],"['08/25/2011, 19:16:46']",{'js'},1,"[['84f29084d6ac8077ce5dcb4dd94d43aaeed18fb0', '749dbad981f040bd65cbb50c10e9aa6e44bd26ff']]",['Merge pull request #474 from dmethvin/fix-9521-xss-hash\n\nFixes #9521. Prioritize #id over <tag> to avoid XSS via location.hash.'],{'js'},1
264,cvedetails,XSS,CVE-2012-5606,CWE-79,https://www.cvedetails.com/cve/CVE-2012-5606/,,4.3,,12/17/12,,"['https://www.openwall.com/lists/oss-security/2012/11/30/3', 'https://secunia.com/advisories/51357', 'https://owncloud.org/changelog/', 'https://owncloud.org/security/advisories/oc-sa-2012-001/']","['https://github.com/owncloud/core/commit/ce66759', 'https://github.com/owncloud/core/commit/e45f36c', 'https://github.com/owncloud/core/commit/e5f2d46']",3,owncloud/core,"['ce66759', 'e45f36c', 'e5f2d46']","['10/12/2012, 11:46:19', '10/12/2012, 12:08:06', '10/12/2012, 12:02:19']",{'js'},1,"[['cdd30216b11c9ce2dbd2f64928b63c24ff6fe26d'], ['d7f43945e793bb9ec09ab7c40cc566e0221cf995'], ['e45f36c2d4161f59f9a87cc9b9c884e4600f42a8']]","['Sanitize user input', 'Sanitize user input', 'Sanitize user input']",{'js'},1
265,cvedetails,XSS,CVE-2012-5368,CWE-79,https://www.cvedetails.com/cve/CVE-2012-5368/,,4.3,,10/25/12,,"['http://lists.opensuse.org/opensuse-updates/2012-11/msg00033.html', 'http://www.securityfocus.com/bid/55939', 'https://www.phpmyadmin.net/home_page/security/PMASA-2012-7.php']","['https://github.com/phpmyadmin/phpmyadmin/commit/a547f3d3e2cf36c6a904fa3e053fd8bddd3fbbb0', 'https://github.com/phpmyadmin/phpmyadmin/commit/50edafc0884aa15d0a1aa178089ac6a1ad2eb18a']",2,phpmyadmin/phpmyadmin,"['a547f3d3e2cf36c6a904fa3e053fd8bddd3fbbb0', '50edafc0884aa15d0a1aa178089ac6a1ad2eb18a']","['09/03/2012, 12:57:59', '08/31/2012, 13:47:05']","{'php', 'js'}",2,"[['50edafc0884aa15d0a1aa178089ac6a1ad2eb18a'], ['ceaee4471b750524125f25cac72fc8e650841784']]","['Escape json reply received from server', 'Load JSON rather than javascript from phpmyadmin.net\n\nConflicts:\n\tjs/functions.js\n\tlibraries/Header.class.php']","{'js', 'php'}",2
266,cvedetails,XSS,CVE-2012-5339,CWE-79,https://www.cvedetails.com/cve/CVE-2012-5339/,,3.5,,10/25/12,,"['https://www.phpmyadmin.net/home_page/security/PMASA-2012-6.php', 'http://www.securityfocus.com/bid/55925', 'http://lists.opensuse.org/opensuse-updates/2012-11/msg00033.html']","['https://github.com/phpmyadmin/phpmyadmin/commit/cfd688d2512df9827a8ecc0412fc264fc5bcb186', 'https://github.com/phpmyadmin/phpmyadmin/commit/6ea8fad3f999bfdf79eb6fe31309592bca54d611']",2,phpmyadmin/phpmyadmin,"['cfd688d2512df9827a8ecc0412fc264fc5bcb186', '6ea8fad3f999bfdf79eb6fe31309592bca54d611']","['10/03/2012, 18:22:25', '10/04/2012, 16:11:22']","{'php', 'js'}",2,"[['1868a29868e3acdb35e1acb542dcef7457db8af4'], ['cfd688d2512df9827a8ecc0412fc264fc5bcb186']]","['triggers, routines, events : escape sql queries in error messages', 'triggers, routines, events : escape drop sql']","{'js', 'php'}",2
267,cvedetails,XSS,CVE-2012-5163,CWE-79,https://www.cvedetails.com/cve/CVE-2012-5163/,,4.3,,9/25/12,,"['http://osclass.org/2012/01/16/osclass-2-3-5/', 'http://www.codseq.it/advisories/multiple_vulnerabilities_in_osclass', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/78962']",['https://github.com/osclass/OSClass/commit/ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-1'],1,osclass/OSClass,['ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-1'],"['01/16/2012, 18:44:06']","{'css', 'js', 'txt', 'gif', 'sql', 'png', 'php'}",7,"[['5933d487a52758b256e7e8c4decdf95a0239ae29', '33a4b1acc1adda2a394239c602b306c51fde85a5']]",['OSClass 2.3.5'],"{'js', 'sql', 'png', 'txt', 'php', 'css'}",6
268,cvedetails,Exec Code Sql,CVE-2012-5162,CWE-89,https://www.cvedetails.com/cve/CVE-2012-5162/,,6.5,,9/25/12,,"['https://exchange.xforce.ibmcloud.com/vulnerabilities/78964', 'http://www.codseq.it/advisories/multiple_vulnerabilities_in_osclass', 'http://osclass.org/2012/01/16/osclass-2-3-5/']",['https://github.com/osclass/OSClass/commit/ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-1'],1,osclass/OSClass,['ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-1'],"['01/16/2012, 18:44:06']","{'css', 'js', 'txt', 'gif', 'sql', 'png', 'php'}",7,"[['5933d487a52758b256e7e8c4decdf95a0239ae29', '33a4b1acc1adda2a394239c602b306c51fde85a5']]",['OSClass 2.3.5'],"{'js', 'sql', 'png', 'txt', 'php', 'css'}",6
269,cvedetails,XSS,CVE-2012-4668,CWE-79,https://www.cvedetails.com/cve/CVE-2012-4668/,,4.3,,8/25/12,,"['https://sourceforge.net/news/?group_id=139281&id=309011', 'https://www.openwall.com/lists/oss-security/2012/08/20/9', 'https://www.openwall.com/lists/oss-security/2012/08/20/2', 'http://trac.roundcube.net/ticket/1488613']",['https://github.com/roundcube/roundcubemail/commit/c086978f6a91eacb339fd2976202fca9dad2ef32'],1,roundcube/roundcubemail,['c086978f6a91eacb339fd2976202fca9dad2ef32'],"['08/15/2012, 09:20:40']","{'inc', 'js', 'CHANGELOG'}",3,[['5ef8e4ad9d3ee8689d2b83750aa65395b7cd59ee']],"[""Fix XSS issue where plain signatures wasn't secured in HTML mode (#1488613)""]","{'js', 'inc'}",2
270,cvedetails,XSS,CVE-2012-4396,CWE-79,https://www.cvedetails.com/cve/CVE-2012-4396/,,4.3,,9/5/12,,"['https://www.openwall.com/lists/oss-security/2012/09/02/2', 'https://www.openwall.com/lists/oss-security/2012/08/11/1']","['https://github.com/owncloud/core/commit/44260a552cd4ee50ee11eee45164c725f56f7027', 'https://github.com/owncloud/core/commit/642e7ce110cb8c320072532c29abe003385d50f5', 'https://github.com/owncloud/core/commit/8f09299e2468dfc4f9ec72b05acf47de3ef9d1d7', 'https://github.com/owncloud/core/commit/8f616ecf76aac4a8b554fbf5a90b1645d0f25438', 'https://github.com/owncloud/core/commit/cc653a8a408adfb4d0cd532145668aacd85ad96c', 'https://github.com/owncloud/core/commit/d294373f476c795aaee7dc2444e7edfdea01a606', 'https://github.com/owncloud/core/commit/e817504569dce49fd7a677fa510e500394af0c48', 'https://github.com/owncloud/core/commit/f8337c9d723039760eecccf68bcb02752551e254', 'https://github.com/owncloud/core/commit/f955f6a6857754826af8903475688ba54f72c1bb']",9,owncloud/core,"['44260a552cd4ee50ee11eee45164c725f56f7027', '642e7ce110cb8c320072532c29abe003385d50f5', '8f09299e2468dfc4f9ec72b05acf47de3ef9d1d7', '8f616ecf76aac4a8b554fbf5a90b1645d0f25438', 'cc653a8a408adfb4d0cd532145668aacd85ad96c', 'd294373f476c795aaee7dc2444e7edfdea01a606', 'e817504569dce49fd7a677fa510e500394af0c48', 'f8337c9d723039760eecccf68bcb02752551e254', 'f955f6a6857754826af8903475688ba54f72c1bb']","['06/05/2012, 08:37:22', '06/09/2012, 14:44:48', '06/10/2012, 22:36:58', '06/09/2012, 13:07:09', '06/10/2012, 22:23:35', '06/10/2012, 21:16:59', '06/05/2012, 08:46:28', '06/10/2012, 21:38:26', '06/09/2012, 14:34:43']","{'php', 'js'}",2,"[['e817504569dce49fd7a677fa510e500394af0c48'], ['f955f6a6857754826af8903475688ba54f72c1bb'], ['c898a8a6c90fd364bf787916c0f6b35d3f6c1c75'], ['0f454215e785fa258cf506a1937ca8135a2b31c8'], ['8f09299e2468dfc4f9ec72b05acf47de3ef9d1d7'], ['f8337c9d723039760eecccf68bcb02752551e254'], ['ae2bcf968d9065d2619981131c6acddb50ef871e'], ['cc653a8a408adfb4d0cd532145668aacd85ad96c'], ['ff4b1756229e3e6c7c89891562b6a1136057da1d']]","['xss vulnerability fixed', 'fix another XSS', 'Sanitizing user input', 'fix potential xss in multiselect', 'Sanitize user input', 'Sanitzing user input', 'xss vulnerability fixed', 'Using POST instead of GET.', 'fix XSS in Calendar']","{'js', 'php'}",2
271,cvedetails,XSS,CVE-2012-4394,CWE-79,https://www.cvedetails.com/cve/CVE-2012-4394/,,4.3,,9/5/12,,"['https://www.openwall.com/lists/oss-security/2012/08/11/1', 'https://www.openwall.com/lists/oss-security/2012/09/02/2']",['https://github.com/owncloud/core/commit/d203fa2c50f4b2791e68e2b8ab9a0f8b94f9c9f8'],1,owncloud/core,['d203fa2c50f4b2791e68e2b8ab9a0f8b94f9c9f8'],"['07/11/2012, 17:14:04']",{'js'},1,[['9af74a9c80c074589f2d5efc365b3a9dee3031ed']],['Sanitizing file names'],{'js'},1
272,cvedetails,XSS,CVE-2012-2094,CWE-79,https://www.cvedetails.com/cve/CVE-2012-2094/,,4.3,,6/5/12,,"['https://lists.launchpad.net/openstack/msg10211.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/76136', 'https://ubuntu.com/usn/usn-1439-1', 'https://bugs.launchpad.net/horizon/+bug/977944', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-April/079160.html']",['https://github.com/openstack/horizon/commit/7f8c788aa70db98ac904f37fa4197fcabb802942'],1,openstack/horizon,['7f8c788aa70db98ac904f37fa4197fcabb802942'],"['04/10/2012, 12:56:37']",{'js'},1,[['a58db8503b17ec8efc5e07658a5da0e66e2b0345']],['html escape the console log in refresh\n\nfixes bug 977944\n\n(cherry picked from commit ab2e27522aaeb0268fcc121bd3eff5a4485f313c)\n\nChange-Id: Ic6135ebc58b6c45d6336f0833717086e43d7cccb'],{'js'},1
273,cvedetails,Dir. Trav.,CVE-2012-1617,CWE-22,https://www.cvedetails.com/cve/CVE-2012-1617/,,6.4,,9/25/12,,"['http://www.securityfocus.com/bid/52336', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/73754', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/73755', 'http://archives.neohapsis.com/archives/bugtraq/2012-03/0024.html', 'http://osclass.org/2012/03/05/osclass-2-3-6/', 'http://www.codseq.it/advisories/osclass_directory_traversal_vulnerability', 'https://www.openwall.com/lists/oss-security/2012/04/02/1', 'https://www.openwall.com/lists/oss-security/2012/04/02/6', 'https://www.openwall.com/lists/oss-security/2012/04/03/1', 'https://www.openwall.com/lists/oss-security/2012/04/04/7']","['https://github.com/osclass/OSClass/commit/1e7626f4e1a26371480989c0b937f107ea9a6d4b', 'https://github.com/osclass/OSClass/commit/a40b76695994442644e46e1b776d79660500566a', 'https://github.com/osclass/OSClass/commit/ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-1']",3,osclass/OSClass,"['1e7626f4e1a26371480989c0b937f107ea9a6d4b', 'a40b76695994442644e46e1b776d79660500566a', 'ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-1']","['02/01/2012, 11:11:16', '01/30/2012, 15:59:25', '01/16/2012, 18:44:06']","{'css', 'js', 'txt', 'gif', 'sql', 'png', 'php'}",7,"[['ff755f62a870c2c94adf1f00c7b302f2509b0f9f'], ['8c0a3eb0cfeade6909528b128f9adecb571fa6bc'], ['5933d487a52758b256e7e8c4decdf95a0239ae29', '33a4b1acc1adda2a394239c602b306c51fde85a5']]","['minor check in combine.php', 'show http 403 forbidden error if the type parameter is not js or css', 'OSClass 2.3.5']","{'js', 'sql', 'png', 'txt', 'php', 'css'}",6
274,cvedetails,XSS,CVE-2012-1190,CWE-79,https://www.cvedetails.com/cve/CVE-2012-1190/,,4.3,,5/3/12,,"['http://www.securityfocus.com/bid/52857', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/75304', 'http://www.mandriva.com/security/advisories?name=MDVSA-2012:050', 'https://www.phpmyadmin.net/home_page/security/PMASA-2012-1.php', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-May/079566.html', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-May/079435.html', 'https://lists.fedoraproject.org/pipermail/package-announce/2012-May/079475.html']",['https://github.com/phpmyadmin/phpmyadmin/commit/86073d532aed656550cb731aa5b4288b126ae7a6'],1,phpmyadmin/phpmyadmin,['86073d532aed656550cb731aa5b4288b126ae7a6'],"['02/16/2012, 14:22:42']",{'js'},1,[['e8a12582f9fc7737a6346e26ec9c5de01ced8d52']],['Do not put database names as html'],{'js'},1
275,cvedetails,XSS,CVE-2012-0974,CWE-79,https://www.cvedetails.com/cve/CVE-2012-0974/,,4.3,,9/25/12,,"['http://archives.neohapsis.com/archives/bugtraq/2012-01/0157.html', 'http://osclass.org/2012/01/16/osclass-2-3-5/', 'http://www.securityfocus.com/bid/51662', 'https://secunia.com/advisories/47697', 'https://www.htbridge.ch/advisory/multiple_vulnerabilities_in_osclass.html']",['https://github.com/osclass/OSClass/commit/ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-73'],1,osclass/OSClass,['ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-73'],"['01/16/2012, 18:44:06']","{'css', 'js', 'txt', 'gif', 'sql', 'png', 'php'}",7,"[['5933d487a52758b256e7e8c4decdf95a0239ae29', '33a4b1acc1adda2a394239c602b306c51fde85a5']]",['OSClass 2.3.5'],"{'js', 'sql', 'png', 'txt', 'php', 'css'}",6
276,cvedetails,Exec Code Sql,CVE-2012-0973,CWE-89,https://www.cvedetails.com/cve/CVE-2012-0973/,,7.5,,9/25/12,,"['http://archives.neohapsis.com/archives/bugtraq/2012-01/0157.html', 'http://www.securityfocus.com/bid/51662', 'https://secunia.com/advisories/47697', 'http://osclass.org/2012/01/16/osclass-2-3-5/', 'https://www.htbridge.ch/advisory/multiple_vulnerabilities_in_osclass.html']",['https://github.com/osclass/OSClass/commit/ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-73'],1,osclass/OSClass,['ff7ef8a97301aaaf6a97fe46c2c27981a86b4e2f#diff-73'],"['01/16/2012, 18:44:06']","{'css', 'js', 'txt', 'gif', 'sql', 'png', 'php'}",7,"[['5933d487a52758b256e7e8c4decdf95a0239ae29', '33a4b1acc1adda2a394239c602b306c51fde85a5']]",['OSClass 2.3.5'],"{'js', 'sql', 'png', 'txt', 'php', 'css'}",6
277,cvedetails,#NAME?,CVE-2010-3978,CWE-200,https://www.cvedetails.com/cve/CVE-2010-3978/,,5.0,,11/17/10,,"['http://www.conviso.com.br/security-advisory-spree-e-commerce-json-v-0-11x/', 'http://www.securityfocus.com/archive/1/514674/100/0/threaded', 'http://spreecommerce.com/blog/2010/11/02/json-hijacking-vulnerability/', 'http://spreecommerce.com/blog/2010/11/09/spree-0-30-0-released/', 'http://www.conviso.com.br/json-hijacking-vulnerability/', 'https://twitter.com/conviso/statuses/29555076248']","['https://github.com/railsdog/spree/commit/19944bd999c310d9b10d16a41f48ebac97dc4fac', 'https://github.com/railsdog/spree/commit/d881b2bb610ea33e2364ff16feb8e702dfeda135']",2,railsdog/spree,"['19944bd999c310d9b10d16a41f48ebac97dc4fac', 'd881b2bb610ea33e2364ff16feb8e702dfeda135']","['10/23/2010, 21:36:31', '10/26/2010, 01:19:56']","{'erb', 'rb', 'js'}",3,"[['87c7d41f852a445e08bb7f47a3896b67a26c3c45'], ['19944bd999c310d9b10d16a41f48ebac97dc4fac']]","['SECURITY FIX: Do not allow access to REST API without valid token in request header.\n\nSee http://haacked.com/archive/2009/06/25/json-hijacking.aspx', 'SECURITY FIX: Do not allow GET access to JSON views without including CSRF token.\n\nSee http://haacked.com/archive/2009/06/25/json-hijacking.aspx']","{'rb', 'js', 'erb'}",3
278,cvedetails,XSS,CVE-2011-4312,CWE-79,https://www.cvedetails.com/cve/CVE-2011-4312/,,4.3,,11/23/11,,"['https://lists.fedoraproject.org/pipermail/package-announce/2011-November/070176.html', 'https://secunia.com/advisories/46840', 'https://bugzilla.redhat.com/show_bug.cgi?id=754126', 'http://www.securityfocus.com/bid/50681', 'http://www.reviewboard.org/docs/releasenotes/dev/reviewboard/1.6.3/', 'https://www.openwall.com/lists/oss-security/2011/11/15/8', 'https://www.openwall.com/lists/oss-security/2011/11/15/9', 'https://lists.fedoraproject.org/pipermail/package-announce/2011-November/070091.html']",['https://github.com/reviewboard/reviewboard/commit/7a0a9d94555502278534dedcf2d75e9fccce8c3d'],1,reviewboard/reviewboard,['7a0a9d94555502278534dedcf2d75e9fccce8c3d'],"['11/15/2011, 10:46:40']","{'py', 'js'}",2,[['9b789e42aa2664b0b20cad2da7788ae69081fad2']],"[""Fix a comment vulnerability allowing scripts to be loaded.\n\nDue to the way that comments were loaded in, it was possible to\nterminate a script and inject a new one while loading the diff viewer.\nThis isn't believed to have been a problem in the wild, but is certainly\nan important one to fix.\n\nWe now ensure that the text is escaped at the point where it's being fed\ninto the JavaScript. It's no longer possible to inject scripts.\n\nThanks to Damian Johnson for the heads up and for the fix that this\nchange is based on.\n\nThis will be going into 1.5.7 and 1.6.3 releases.""]","{'js', 'py'}",2
279,cvedetails,XSS,CVE-2019-15810,CWE-79,https://www.cvedetails.com/cve/CVE-2019-15810/,,4.3,,9/30/19,,[],"['https://github.com/netdisco/netdisco/commits/master', 'https://github.com/netdisco/netdisco/commit/deb9b62c7f839f5e41aa4d620bcdac5f9321a8a3']",1,netdisco/netdisco,['deb9b62c7f839f5e41aa4d620bcdac5f9321a8a3'],"['09/23/2019, 13:22:00']","{'yml', 'tt', 'js', 'PL'}",4,[['5f378a39ea90168883a9a8e22876d044db3b83bd']],['Enforce escaping on all template content'],"{'yml', 'js', 'tt', 'PL'}",4
281,cvedetails,Dir. Trav.,CVE-2019-14521,CWE-22,https://www.cvedetails.com/cve/CVE-2019-14521/,,5.0,,8/5/19,,"['https://energy-log-server-6x.readthedocs.io/en/latest/CHANGELOG.html', 'https://energylogserver.pl/en/']",['https://github.com/emca-it/Energy-Log-Server-6.x/commits/master'],1,espocrm/espocrm,['ffd3f762ce4a8de3b8962f33513e073c55d943b5'],"['07/30/2019, 07:57:44']","{'tpl', 'js'}",2,[['24628a848721e52d0f5452ecd5bd91716064f773']],['xss fixes'],"{'js', 'tpl'}",2
283,cvedetails,XSS,CVE-2019-13122,CWE-79,https://www.cvedetails.com/cve/CVE-2019-13122/,,4.3,,7/10/19,,"['https://lists.ozlabs.org/pipermail/patchwork/2019-July/date.html', 'http://jk.ozlabs.org/projects/patchwork/', 'https://www.openwall.com/lists/oss-security/2019/07/05/1', 'https://lists.ozlabs.org/pipermail/patchwork/2019-July/005878.html', 'https://lists.ozlabs.org/pipermail/patchwork/2019-July/005870.html']",['https://github.com/getpatchwork/patchwork/commits/master'],1,jgraph/mxgraph,['76e8e2809b622659a9c5ffdc4f19922b7a68cfa3'],"['06/12/2019, 09:51:21']",{'js'},1,[['33911ed7e055c17b74d0367f5f1f6c9ee4b4fd44']],['Added validation of input color codes'],{'js'},1
290,cvedetails,Exec Code,CVE-2014-7205,CWE-94,https://www.cvedetails.com/cve/CVE-2014-7205/,,10.0,,10/8/14,,"['https://exchange.xforce.ibmcloud.com/vulnerabilities/96730', 'https://www.exploit-db.com/exploits/40689/', 'https://nodesecurity.io/advisories/bassmaster_js_injection', 'http://www.securityfocus.com/bid/70180', 'https://www.openwall.com/lists/oss-security/2014/09/30/10']",['https://github.com/hapijs/bassmaster/commit/b751602d8cb7194ee62a61e085069679525138c4'],1,hapijs/bassmaster,['b751602d8cb7194ee62a61e085069679525138c4'],"['09/25/2014, 23:06:07']",{'js'},1,[['83f02417beab924ce2fe6ee7d6fcfab11d2dafd5']],['Remove eval statement'],{'js'},1
291,node_advisories,Directory Traversal,CVE-2018-3725,CWE-284,https://snyk.io/vuln/npm:hekto:20180215,hekto,7.5,high, 3/5/18,versions <0.2.3,,['https://github.com/herber/hekto/commit/a3d942d8398a0907d0bbf2682f2fbd54ce73764e'],1,herber/hekto,['a3d942d8398a0907d0bbf2682f2fbd54ce73764e'],"['02/15/2018, 18:04:15']","{'js', 'json'}",2,[['20089ba562d63dceef869d35308efea09df6527f']],['add quick fix for issue #2'],"{'json', 'js'}",2
292,node_advisories,Directory Traversal,CVE-2018-16485,CWE-22,https://snyk.io/vuln/npm:m-server:20180226,m-server,7.5,high, 2/25/18,versions <1.4.2,,['https://github.com/nunnly/m-server/commit/01f13f040d1961ca3146dce7e2db990156e65e9a'],1,nunnly/m-server,['01f13f040d1961ca3146dce7e2db990156e65e9a'],"['03/21/2018, 01:17:22']","{'js', 'json'}",2,[['3fcc6771fb14e8452ca80364f5900af362df316f']],['fix a bug and update test'],"{'json', 'js'}",2
294,node_advisories,Directory Traversal,,CWE-22, https://snyk.io/vuln/npm:actionhero:20121127,actionhero,5.3,medium, 5/8/17,versions <4.0.0 >=1.0.2,,['https://github.com/actionhero/actionhero/commit/76e7429633de6df5078f2d3f0e2550bc755d7bb1'],1,actionhero/actionhero,['76e7429633de6df5078f2d3f0e2550bc755d7bb1'],"['11/27/2012, 14:43:58']",{'js'},1,[['c443e24462ebe23677f8e67e0bc8a89c1a237390']],"[""[FIX] security issue on static files: don't send files not in the public directory""]",{'js'},1
295,node_advisories,Directory Traversal,CVE-2016-1000249,CWE-22, https://snyk.io/vuln/npm:fury-adapter-swagger:20161024,fury-adapter-swagger,7.3,high, 1/11/17,versions <0.9.7 >=0.2.0 || ~0.8.0-pre,,['https://github.com/apiaryio/fury-adapter-swagger/commit/777e2d68f03546a88f3203bbd4725df8b1f662a7'],1,apiaryio/fury-adapter-swagger,['777e2d68f03546a88f3203bbd4725df8b1f662a7'],"['10/25/2016, 00:07:38']","{'json', 'md', 'js', 'yaml'}",4,[['0b8e00a8dc4977488289adaf939703a66db869d8']],['fix(dereferencing): Prevent dereferencing external assets (#89)'],"{'json', 'yaml', 'js', 'md'}",4
296,node_advisories,Directory Traversal,,CWE-22, https://snyk.io/vuln/npm:guaycuru:20170418,guaycuru,4.3,medium, 5/1/17,versions <0.2.4,,['https://github.com/sandy98/guaycuru/commit/7b64c9cb13dca0d4ad40fd37158dbe31dd59a0d0'],1,sandy98/guaycuru,['7b64c9cb13dca0d4ad40fd37158dbe31dd59a0d0'],"['04/27/2017, 06:00:08']","{'bin/guaycuru', 'json', 'LICENSE', 'js', 'coffee'}",5,[['bb7cb5570d89d91dabb2b5f1453e244ddd344855']],"['version 0.2.4 Upgraded to use NSR 0.10.1, which fixes directory traversal vulnerability']","{'json', 'js', 'coffee', 'bin/guaycuru'}",4
